ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Miles
"4,166",Location 30 - Location 109,30,109,77,2.257859857
"4,167",Location 30 - Location 87,30,87,78,2.275550439
"4,168",Location 30 - Location 45,30,45,79,2.288831595
"4,169",Location 30 - Location 20,30,20,80,2.294392364
"4,170",Location 30 - Location 85,30,85,81,2.343416559
"4,171",Location 30 - Location 119,30,119,82,2.355859992
"4,172",Location 30 - Location 41,30,41,83,2.36638003
"4,173",Location 30 - Location 102,30,102,84,2.406612463
"4,174",Location 30 - Location 114,30,114,85,2.416319925
"4,175",Location 30 - Location 44,30,44,86,2.443156318
"4,176",Location 30 - Location 111,30,111,87,2.468705288
"4,177",Location 30 - Location 16,30,16,88,2.46882172
"4,178",Location 30 - Location 71,30,71,89,2.476200302
"4,179",Location 30 - Location 80,30,80,90,2.495528902
"4,180",Location 30 - Location 18,30,18,91,2.499513071
"4,181",Location 30 - Location 108,30,108,92,2.505567267
"4,182",Location 30 - Location 93,30,93,93,2.507123897
"4,183",Location 30 - Location 70,30,70,94,2.513820108
"4,184",Location 30 - Location 67,30,67,95,2.539978068
"4,185",Location 30 - Location 40,30,40,96,2.57421214
"4,186",Location 30 - Location 60,30,60,97,2.576332431
"4,187",Location 30 - Location 35,30,35,98,2.614315263
"4,188",Location 30 - Location 127,30,127,99,2.617818572
"4,189",Location 30 - Location 120,30,120,100,2.636436679
"4,190",Location 30 - Location 61,30,61,101,2.692890689
"4,191",Location 30 - Location 75,30,75,102,2.698561925
"4,192",Location 30 - Location 107,30,107,103,2.702463924
"4,193",Location 30 - Location 34,30,34,104,2.727447097
"4,194",Location 30 - Location 76,30,76,105,2.745573807
"4,195",Location 30 - Location 101,30,101,106,2.749229873
"4,196",Location 30 - Location 82,30,82,107,2.760461342
"4,197",Location 30 - Location 37,30,37,108,2.79403238
"4,198",Location 30 - Location 118,30,118,109,2.870108266
"4,199",Location 30 - Location 105,30,105,110,2.897819412
"4,200",Location 30 - Location 13,30,13,111,2.899192585
"4,201",Location 30 - Location 86,30,86,112,2.900696273
"4,202",Location 30 - Location 91,30,91,113,2.908196904
"4,203",Location 30 - Location 22,30,22,114,2.951878923
"4,204",Location 30 - Location 129,30,129,115,2.970599606
"4,205",Location 30 - Location 62,30,62,116,2.983920692
"4,206",Location 30 - Location 5,30,5,117,3.014509559
"4,207",Location 30 - Location 95,30,95,118,3.055360748
"4,208",Location 30 - Location 117,30,117,119,3.134360824
"4,209",Location 30 - Location 28,30,28,120,3.146725218
"4,210",Location 30 - Location 74,30,74,121,3.188923598
"4,211",Location 30 - Location 106,30,106,122,3.195994643
"4,212",Location 30 - Location 68,30,68,123,3.220316581
"4,213",Location 30 - Location 121,30,121,124,3.22285472
"4,214",Location 30 - Location 130,30,130,125,3.245295962
"4,215",Location 30 - Location 103,30,103,126,3.266625918
"4,216",Location 30 - Location 135,30,135,127,3.406020601
"4,217",Location 30 - Location 115,30,115,128,3.45192139
"4,218",Location 30 - Location 90,30,90,129,3.457967544
"4,219",Location 30 - Location 134,30,134,130,3.645970135
"4,220",Location 30 - Location 104,30,104,131,3.694373015
"4,221",Location 30 - Location 140,30,140,132,3.814031691
"4,222",Location 30 - Location 112,30,112,133,3.843095592
"4,223",Location 30 - Location 142,30,142,134,4.172056788
"4,224",Location 30 - Location 136,30,136,135,4.411150252
"4,225",Location 30 - Location 89,30,89,136,4.549070888
"4,226",Location 30 - Location 131,30,131,137,4.575230425
"4,227",Location 30 - Location 137,30,137,138,4.662131918
"4,228",Location 30 - Location 138,30,138,139,4.886394368
"4,229",Location 30 - Location 141,30,141,140,4.973095409
"4,230",Location 30 - Location 139,30,139,141,5.181706557
"4,231",Location 31 - Location 31,31,31,1,0
"4,232",Location 31 - Location 98,31,98,2,0.08329004
"4,233",Location 31 - Location 29,31,29,3,0.205492421
"4,234",Location 31 - Location 42,31,42,4,0.229854323
"4,235",Location 31 - Location 30,31,30,5,0.281827875
"4,236",Location 31 - Location 17,31,17,6,0.481166896
"4,237",Location 31 - Location 1,31,1,7,0.534190173
"4,238",Location 31 - Location 50,31,50,8,0.644303983
"4,239",Location 31 - Location 9,31,9,9,0.675452888
"4,240",Location 31 - Location 8,31,8,10,0.685605415
"4,241",Location 31 - Location 52,31,52,11,0.687552196
"4,242",Location 31 - Location 59,31,59,12,0.751099493
"4,243",Location 31 - Location 12,31,12,13,0.759681796
"4,244",Location 31 - Location 3,31,3,14,0.840089867
"4,245",Location 31 - Location 49,31,49,15,0.85706245
"4,246",Location 31 - Location 43,31,43,16,0.95493598
"4,247",Location 31 - Location 58,31,58,17,0.977221049
"4,248",Location 31 - Location 100,31,100,18,0.998084241
"4,249",Location 31 - Location 19,31,19,19,1.012936659
"4,250",Location 31 - Location 7,31,7,20,1.099589214
"4,251",Location 31 - Location 27,31,27,21,1.11411765
"4,252",Location 31 - Location 64,31,64,22,1.203752535
"4,253",Location 31 - Location 10,31,10,23,1.205090566
"4,254",Location 31 - Location 54,31,54,24,1.288283537
"4,255",Location 31 - Location 33,31,33,25,1.297888496
"4,256",Location 31 - Location 116,31,116,26,1.31692034
"4,257",Location 31 - Location 83,31,83,27,1.322335316
"4,258",Location 31 - Location 128,31,128,28,1.348012576
"4,259",Location 31 - Location 25,31,25,29,1.407401671
"4,260",Location 31 - Location 66,31,66,30,1.408752524
"4,261",Location 31 - Location 14,31,14,31,1.454087742
"4,262",Location 31 - Location 23,31,23,32,1.467250749
"4,263",Location 31 - Location 47,31,47,33,1.472355457
"4,264",Location 31 - Location 38,31,38,34,1.495172523
"4,265",Location 31 - Location 55,31,55,35,1.582465393
"4,266",Location 31 - Location 79,31,79,36,1.599843124
"4,267",Location 31 - Location 77,31,77,37,1.652983573
"4,268",Location 31 - Location 39,31,39,38,1.654359411
"4,269",Location 31 - Location 36,31,36,39,1.716260787
"4,270",Location 31 - Location 72,31,72,40,1.730920215
"4,271",Location 31 - Location 113,31,113,41,1.732895113
"4,272",Location 31 - Location 124,31,124,42,1.775743108
"4,273",Location 31 - Location 2,31,2,43,1.788339669
"4,274",Location 31 - Location 48,31,48,44,1.796350366
"4,275",Location 31 - Location 97,31,97,45,1.799564943
"4,276",Location 31 - Location 69,31,69,46,1.845211893
"4,277",Location 31 - Location 125,31,125,47,1.865860897
"4,278",Location 31 - Location 53,31,53,48,1.865906257
"4,279",Location 31 - Location 11,31,11,49,1.87813223
"4,280",Location 31 - Location 88,31,88,50,1.901492049
"4,281",Location 31 - Location 65,31,65,51,1.904099891
"4,282",Location 31 - Location 99,31,99,52,1.912410033
"4,283",Location 31 - Location 24,31,24,53,1.925045792
"4,284",Location 31 - Location 46,31,46,54,1.943007889
"4,285",Location 31 - Location 57,31,57,55,1.964747093
"4,286",Location 31 - Location 110,31,110,56,1.981615348
"4,287",Location 31 - Location 133,31,133,57,1.981863188
"4,288",Location 31 - Location 122,31,122,58,2.035906875
"4,289",Location 31 - Location 123,31,123,59,2.040320004
"4,290",Location 31 - Location 78,31,78,60,2.05207635
"4,291",Location 31 - Location 73,31,73,61,2.059402842
"4,292",Location 31 - Location 119,31,119,62,2.092514677
"4,293",Location 31 - Location 51,31,51,63,2.111105779
"4,294",Location 31 - Location 84,31,84,64,2.130471604
"4,295",Location 31 - Location 15,31,15,65,2.146478165
"4,296",Location 31 - Location 94,31,94,66,2.18410325
"4,297",Location 31 - Location 6,31,6,67,2.185713655
"4,298",Location 31 - Location 126,31,126,68,2.244904785
"4,299",Location 31 - Location 4,31,4,69,2.288406593
"4,300",Location 31 - Location 26,31,26,70,2.3008686
"4,301",Location 31 - Location 32,31,32,71,2.329295146
"4,302",Location 31 - Location 81,31,81,72,2.343556421
"4,303",Location 31 - Location 56,31,56,73,2.365316955
"4,304",Location 31 - Location 21,31,21,74,2.372089276
"4,305",Location 31 - Location 102,31,102,75,2.374453025
"4,306",Location 31 - Location 109,31,109,76,2.405121762
"4,307",Location 31 - Location 132,31,132,77,2.430576311
"4,308",Location 31 - Location 20,31,20,78,2.441654268
"4,309",Location 31 - Location 92,31,92,79,2.442228909
"4,310",Location 31 - Location 96,31,96,80,2.448492684
"4,311",Location 31 - Location 120,31,120,81,2.509124454
"4,312",Location 31 - Location 87,31,87,82,2.54013195
"4,313",Location 31 - Location 45,31,45,83,2.553413106
"4,314",Location 31 - Location 16,31,16,84,2.575246407
"4,315",Location 31 - Location 71,31,71,85,2.582624989
"4,316",Location 31 - Location 118,31,118,86,2.606762951
"4,317",Location 31 - Location 85,31,85,87,2.60799807
"4,318",Location 31 - Location 93,31,93,88,2.617371744
"4,319",Location 31 - Location 70,31,70,89,2.620244795
"4,320",Location 31 - Location 41,31,41,90,2.630961541
"4,321",Location 31 - Location 80,31,80,91,2.637736579
"4,322",Location 31 - Location 67,31,67,92,2.646402755
"4,323",Location 31 - Location 114,31,114,93,2.680901436
"4,324",Location 31 - Location 44,31,44,94,2.707737829
"4,325",Location 31 - Location 60,31,60,95,2.718540107
"4,326",Location 31 - Location 127,31,127,96,2.724243259
"4,327",Location 31 - Location 111,31,111,97,2.733286799
"4,328",Location 31 - Location 18,31,18,98,2.764094582
"4,329",Location 31 - Location 108,31,108,99,2.770148778
"4,330",Location 31 - Location 107,31,107,100,2.78637012
"4,331",Location 31 - Location 34,31,34,101,2.811353292
"4,332",Location 31 - Location 40,31,40,102,2.838458076
"4,333",Location 31 - Location 61,31,61,103,2.840152593
"4,334",Location 31 - Location 117,31,117,104,2.871015509
"4,335",Location 31 - Location 35,31,35,105,2.878896774
"4,336",Location 31 - Location 101,31,101,106,2.895681516
"4,337",Location 31 - Location 82,31,82,107,2.906912984
"4,338",Location 31 - Location 75,31,75,108,2.963143436
"4,339",Location 31 - Location 13,31,13,109,2.983098781
"4,340",Location 31 - Location 121,31,121,110,2.989223222
"4,341",Location 31 - Location 86,31,86,111,3.00712096
"4,342",Location 31 - Location 76,31,76,112,3.010155318
"4,343",Location 31 - Location 105,31,105,113,3.040027089
"4,344",Location 31 - Location 37,31,37,114,3.058613891
"4,345",Location 31 - Location 129,31,129,115,3.077024293
"4,346",Location 31 - Location 22,31,22,116,3.099140827
"4,347",Location 31 - Location 62,31,62,117,3.131182597
"4,348",Location 31 - Location 5,31,5,118,3.161771464
"4,349",Location 31 - Location 91,31,91,119,3.172778415
"4,350",Location 31 - Location 28,31,28,120,3.293987122
"4,351",Location 31 - Location 95,31,95,121,3.319942259
"4,352",Location 31 - Location 106,31,106,122,3.33820232
"4,353",Location 31 - Location 130,31,130,123,3.351720649
"4,354",Location 31 - Location 74,31,74,124,3.453505109
"4,355",Location 31 - Location 68,31,68,125,3.484898092
"4,356",Location 31 - Location 103,31,103,126,3.489181643
"4,357",Location 31 - Location 90,31,90,127,3.604419186
"4,358",Location 31 - Location 135,31,135,128,3.670602112
"4,359",Location 31 - Location 115,31,115,129,3.716502901
"4,360",Location 31 - Location 134,31,134,130,3.752394822
"4,361",Location 31 - Location 104,31,104,131,3.857309375
"4,362",Location 31 - Location 140,31,140,132,4.078613202
"4,363",Location 31 - Location 112,31,112,133,4.107677103
"4,364",Location 31 - Location 142,31,142,134,4.278481475
"4,365",Location 31 - Location 136,31,136,135,4.539258321
"4,366",Location 31 - Location 89,31,89,136,4.691278565
"4,367",Location 31 - Location 131,31,131,137,4.703287548
"4,368",Location 31 - Location 137,31,137,138,4.926713429
"4,369",Location 31 - Location 141,31,141,139,5.237676921
"4,370",Location 31 - Location 138,31,138,140,5.287634523
"4,371",Location 31 - Location 139,31,139,141,5.446288068
"4,372",Location 32 - Location 32,32,32,1,0
"4,373",Location 32 - Location 109,32,109,2,0.075826616
"4,374",Location 32 - Location 20,32,20,3,0.272501397
"4,375",Location 32 - Location 78,32,78,4,0.277218796
"4,376",Location 32 - Location 56,32,56,5,0.283415504
"4,377",Location 32 - Location 45,32,45,6,0.298301067
"4,378",Location 32 - Location 96,32,96,7,0.371313412
"4,379",Location 32 - Location 51,32,51,8,0.387733622
"4,380",Location 32 - Location 114,32,114,9,0.455213172
"4,381",Location 32 - Location 21,32,21,10,0.463892249
"4,382",Location 32 - Location 41,32,41,11,0.4982306
"4,383",Location 32 - Location 46,32,46,12,0.532175113
"4,384",Location 32 - Location 40,32,40,13,0.540686527
"4,385",Location 32 - Location 18,32,18,14,0.599440528
"4,386",Location 32 - Location 61,32,61,15,0.629947903
"4,387",Location 32 - Location 44,32,44,16,0.679665082
"4,388",Location 32 - Location 39,32,39,17,0.684620474
"4,389",Location 32 - Location 113,32,113,18,0.754315455
"4,390",Location 32 - Location 4,32,4,19,0.808524081
"4,391",Location 32 - Location 47,32,47,20,0.856939689
"4,392",Location 32 - Location 22,32,22,21,0.86698933
"4,393",Location 32 - Location 37,32,37,22,0.90768513
"4,394",Location 32 - Location 55,32,55,23,0.925172379
"4,395",Location 32 - Location 62,32,62,24,0.926017227
"4,396",Location 32 - Location 5,32,5,25,0.929619967
"4,397",Location 32 - Location 2,32,2,26,0.965973097
"4,398",Location 32 - Location 111,32,111,27,0.974589409
"4,399",Location 32 - Location 108,32,108,28,0.996776677
"4,400",Location 32 - Location 116,32,116,29,1.012374806
"4,401",Location 32 - Location 110,32,110,30,1.05600004
"4,402",Location 32 - Location 33,32,33,31,1.083440291
"4,403",Location 32 - Location 28,32,28,32,1.083782432
"4,404",Location 32 - Location 57,32,57,33,1.085681938
"4,405",Location 32 - Location 24,32,24,34,1.103969205
"4,406",Location 32 - Location 60,32,60,35,1.135653781
"4,407",Location 32 - Location 14,32,14,36,1.160148581
"4,408",Location 32 - Location 35,32,35,37,1.202418026
"4,409",Location 32 - Location 100,32,100,38,1.331210904
"4,410",Location 32 - Location 58,32,58,39,1.352074097
"4,411",Location 32 - Location 95,32,95,40,1.425422745
"4,412",Location 32 - Location 23,32,23,41,1.440933363
"4,413",Location 32 - Location 19,32,19,42,1.49286371
"4,414",Location 32 - Location 36,32,36,43,1.500093224
"4,415",Location 32 - Location 99,32,99,44,1.519178309
"4,416",Location 32 - Location 49,32,49,45,1.560385851
"4,417",Location 32 - Location 54,32,54,46,1.609598909
"4,418",Location 32 - Location 52,32,52,47,1.641742949
"4,419",Location 32 - Location 91,32,91,48,1.705305287
"4,420",Location 32 - Location 11,32,11,49,1.741987395
"4,421",Location 32 - Location 87,32,87,50,1.754423792
"4,422",Location 32 - Location 81,32,81,51,1.772326822
"4,423",Location 32 - Location 69,32,69,52,1.800063573
"4,424",Location 32 - Location 103,32,103,53,1.829365856
"4,425",Location 32 - Location 43,32,43,54,1.852576187
"4,426",Location 32 - Location 48,32,48,55,1.86017791
"4,427",Location 32 - Location 50,32,50,56,1.88834697
"4,428",Location 32 - Location 115,32,115,57,1.889478
"4,429",Location 32 - Location 82,32,82,58,1.889660524
"4,430",Location 32 - Location 101,32,101,59,1.895852031
"4,431",Location 32 - Location 125,32,125,60,1.957558182
"4,432",Location 32 - Location 3,32,3,61,2.081737757
"4,433",Location 32 - Location 10,32,10,62,2.10142596
"4,434",Location 32 - Location 77,32,77,63,2.112721275
"4,435",Location 32 - Location 133,32,133,64,2.167366507
"4,436",Location 32 - Location 30,32,30,65,2.182033241
"4,437",Location 32 - Location 104,32,104,66,2.198605808
"4,438",Location 32 - Location 112,32,112,67,2.213157589
"4,439",Location 32 - Location 42,32,42,68,2.215037311
"4,440",Location 32 - Location 88,32,88,69,2.27849972
"4,441",Location 32 - Location 80,32,80,70,2.321376544
"4,442",Location 32 - Location 97,32,97,71,2.32717659
"4,443",Location 32 - Location 31,32,31,72,2.329295146
"4,444",Location 32 - Location 64,32,64,73,2.360068408
"4,445",Location 32 - Location 53,32,53,74,2.373096332
"4,446",Location 32 - Location 102,32,102,75,2.391367176
"4,447",Location 32 - Location 98,32,98,76,2.394102625
"4,448",Location 32 - Location 29,32,29,77,2.50258481
"4,449",Location 32 - Location 25,32,25,78,2.575603905
"4,450",Location 32 - Location 1,32,1,79,2.600629577
"4,451",Location 32 - Location 105,32,105,80,2.622334347
"4,452",Location 32 - Location 8,32,8,81,2.645430143
"4,453",Location 32 - Location 17,32,17,82,2.65139788
"4,454",Location 32 - Location 72,32,72,83,2.665732319
"4,455",Location 32 - Location 92,32,92,84,2.702303809
"4,456",Location 32 - Location 90,32,90,85,2.738445795
"4,457",Location 32 - Location 12,32,12,86,2.778894838
"4,458",Location 32 - Location 65,32,65,87,2.838911995
"4,459",Location 32 - Location 9,32,9,88,2.88973692
"4,460",Location 32 - Location 27,32,27,89,2.891462932
"4,461",Location 32 - Location 75,32,75,90,2.912068693
"4,462",Location 32 - Location 106,32,106,91,2.921041132
"4,463",Location 32 - Location 59,32,59,92,2.965383525
"4,464",Location 32 - Location 132,32,132,93,2.982175809
"4,465",Location 32 - Location 73,32,73,94,2.994214945
"4,466",Location 32 - Location 85,32,85,95,3.015169387
"4,467",Location 32 - Location 7,32,7,96,3.172426558
"4,468",Location 32 - Location 122,32,122,97,3.265783753
"4,469",Location 32 - Location 74,32,74,98,3.342381802
"4,470",Location 32 - Location 93,32,93,99,3.36735768
"4,471",Location 32 - Location 128,32,128,100,3.411187631
"4,472",Location 32 - Location 76,32,76,101,3.417326635
"4,473",Location 32 - Location 84,32,84,102,3.528337362
"4,474",Location 32 - Location 120,32,120,103,3.550253849
"4,475",Location 32 - Location 83,32,83,104,3.554120771
"4,476",Location 32 - Location 68,32,68,105,3.569262278
"4,477",Location 32 - Location 38,32,38,106,3.569731094
"4,478",Location 32 - Location 66,32,66,107,3.60993586
"4,479",Location 32 - Location 94,32,94,108,3.672442819
"4,480",Location 32 - Location 127,32,127,109,3.679712726
"4,481",Location 32 - Location 126,32,126,110,3.749555193
"4,482",Location 32 - Location 79,32,79,111,3.770954207
"4,483",Location 32 - Location 71,32,71,112,3.80344105
"4,484",Location 32 - Location 15,32,15,113,3.807650497
"4,485",Location 32 - Location 119,32,119,114,3.865663141
"4,486",Location 32 - Location 89,32,89,115,3.8810771
"4,487",Location 32 - Location 135,32,135,116,3.905454409
"4,488",Location 32 - Location 129,32,129,117,3.913041547
"4,489",Location 32 - Location 70,32,70,118,3.93118925
"4,490",Location 32 - Location 26,32,26,119,3.962040932
"4,491",Location 32 - Location 124,32,124,120,3.971425737
"4,492",Location 32 - Location 67,32,67,121,3.976302694
"4,493",Location 32 - Location 140,32,140,122,4.024243589
"4,494",Location 32 - Location 86,32,86,123,4.068314357
"4,495",Location 32 - Location 16,32,16,124,4.236418739
"4,496",Location 32 - Location 123,32,123,125,4.24150334
"4,497",Location 32 - Location 6,32,6,126,4.26671585
"4,498",Location 32 - Location 121,32,121,127,4.287863435
"4,499",Location 32 - Location 130,32,130,128,4.388777475
"4,500",Location 32 - Location 134,32,134,129,4.409464669
"4,501",Location 32 - Location 118,32,118,130,4.506878202
"4,502",Location 32 - Location 117,32,117,131,4.771130759
"4,503",Location 32 - Location 13,32,13,132,4.781202936
"4,504",Location 32 - Location 142,32,142,133,4.853357006
"4,505",Location 32 - Location 107,32,107,134,4.867372314
"4,506",Location 32 - Location 34,32,34,135,4.892355486
"4,507",Location 32 - Location 137,32,137,136,5.369752025
"4,508",Location 32 - Location 139,32,139,137,5.483536284
"4,509",Location 32 - Location 131,32,131,138,5.522816856
"4,510",Location 32 - Location 138,32,138,139,5.594149397
"4,511",Location 32 - Location 136,32,136,140,6.076426582
"4,512",Location 32 - Location 141,32,141,141,6.169718923
"4,513",Location 33 - Location 33,33,33,1,0
"4,514",Location 33 - Location 116,33,116,2,0.071065486
"4,515",Location 33 - Location 14,33,14,3,0.180386528
"4,516",Location 33 - Location 47,33,47,4,0.226500603
"4,517",Location 33 - Location 100,33,100,5,0.299804255
"4,518",Location 33 - Location 58,33,58,6,0.320667447
"4,519",Location 33 - Location 39,33,39,7,0.408504557
"4,520",Location 33 - Location 19,33,19,8,0.452808274
"4,521",Location 33 - Location 49,33,49,9,0.528979201
"4,522",Location 33 - Location 52,33,52,10,0.610336299
"4,523",Location 33 - Location 55,33,55,11,0.635965368
"4,524",Location 33 - Location 2,33,2,12,0.637534731
"4,525",Location 33 - Location 46,33,46,13,0.657572652
"4,526",Location 33 - Location 23,33,23,14,0.698923161
"4,527",Location 33 - Location 113,33,113,15,0.752484515
"4,528",Location 33 - Location 54,33,54,16,0.761439367
"4,529",Location 33 - Location 24,33,24,17,0.801174905
"4,530",Location 33 - Location 78,33,78,18,0.806221496
"4,531",Location 33 - Location 43,33,43,19,0.812520751
"4,532",Location 33 - Location 51,33,51,20,0.865250924
"4,533",Location 33 - Location 50,33,50,21,0.867612751
"4,534",Location 33 - Location 36,33,36,22,0.893533435
"4,535",Location 33 - Location 57,33,57,23,1.041800144
"4,536",Location 33 - Location 3,33,3,24,1.050331108
"4,537",Location 33 - Location 110,33,110,25,1.058668399
"4,538",Location 33 - Location 56,33,56,26,1.076623161
"4,539",Location 33 - Location 32,33,32,27,1.083440291
"4,540",Location 33 - Location 99,33,99,28,1.087872001
"4,541",Location 33 - Location 30,33,30,29,1.150219484
"4,542",Location 33 - Location 109,33,109,30,1.159266907
"4,543",Location 33 - Location 42,33,42,31,1.183630661
"4,544",Location 33 - Location 20,33,20,32,1.195799414
"4,545",Location 33 - Location 4,33,4,33,1.233251766
"4,546",Location 33 - Location 21,33,21,34,1.251402306
"4,547",Location 33 - Location 10,33,10,35,1.253266418
"4,548",Location 33 - Location 48,33,48,36,1.253618121
"4,549",Location 33 - Location 31,33,31,37,1.297888496
"4,550",Location 33 - Location 11,33,11,38,1.310681087
"4,551",Location 33 - Location 96,33,96,39,1.362040447
"4,552",Location 33 - Location 98,33,98,40,1.362695976
"4,553",Location 33 - Location 45,33,45,41,1.381741358
"4,554",Location 33 - Location 64,33,64,42,1.393539549
"4,555",Location 33 - Location 60,33,60,43,1.443134121
"4,556",Location 33 - Location 29,33,29,44,1.47117816
"4,557",Location 33 - Location 114,33,114,45,1.538653463
"4,558",Location 33 - Location 41,33,41,46,1.544509304
"4,559",Location 33 - Location 1,33,1,47,1.569222928
"4,560",Location 33 - Location 40,33,40,48,1.592603222
"4,561",Location 33 - Location 61,33,61,49,1.594297739
"4,562",Location 33 - Location 8,33,8,50,1.613616386
"4,563",Location 33 - Location 17,33,17,51,1.619584123
"4,564",Location 33 - Location 18,33,18,52,1.677642345
"4,565",Location 33 - Location 44,33,44,53,1.710602491
"4,566",Location 33 - Location 25,33,25,54,1.727444363
"4,567",Location 33 - Location 111,33,111,55,1.736151462
"4,568",Location 33 - Location 12,33,12,56,1.738839402
"4,569",Location 33 - Location 108,33,108,57,1.773013441
"4,570",Location 33 - Location 69,33,69,58,1.782443411
"4,571",Location 33 - Location 97,33,97,59,1.842009915
"4,572",Location 33 - Location 77,33,77,60,1.842770587
"4,573",Location 33 - Location 27,33,27,61,1.851407496
"4,574",Location 33 - Location 22,33,22,62,1.853285973
"4,575",Location 33 - Location 9,33,9,63,1.85833027
"4,576",Location 33 - Location 62,33,62,64,1.885327742
"4,577",Location 33 - Location 53,33,53,65,1.887929656
"4,578",Location 33 - Location 5,33,5,66,1.91591661
"4,579",Location 33 - Location 72,33,72,67,1.92070723
"4,580",Location 33 - Location 125,33,125,68,1.927260411
"4,581",Location 33 - Location 59,33,59,69,1.933976875
"4,582",Location 33 - Location 35,33,35,70,1.955949824
"4,583",Location 33 - Location 81,33,81,71,1.978065968
"4,584",Location 33 - Location 37,33,37,72,1.985886947
"4,585",Location 33 - Location 87,33,87,73,2.018316933
"4,586",Location 33 - Location 102,33,102,74,2.037579442
"4,587",Location 33 - Location 28,33,28,75,2.048132268
"4,588",Location 33 - Location 82,33,82,76,2.065249476
"4,589",Location 33 - Location 101,33,101,77,2.071440982
"4,590",Location 33 - Location 103,33,103,78,2.082105214
"4,591",Location 33 - Location 88,33,88,79,2.091279064
"4,592",Location 33 - Location 65,33,65,80,2.093886906
"4,593",Location 33 - Location 80,33,80,81,2.125453589
"4,594",Location 33 - Location 7,33,7,82,2.1406128
"4,595",Location 33 - Location 133,33,133,83,2.14362262
"4,596",Location 33 - Location 73,33,73,84,2.249189856
"4,597",Location 33 - Location 95,33,95,85,2.31575843
"4,598",Location 33 - Location 128,33,128,86,2.379373874
"4,599",Location 33 - Location 122,33,122,87,2.390063834
"4,600",Location 33 - Location 91,33,91,88,2.441611015
"4,601",Location 33 - Location 83,33,83,89,2.505212698
"4,602",Location 33 - Location 104,33,104,90,2.509852311
"4,603",Location 33 - Location 105,33,105,91,2.527744099
"4,604",Location 33 - Location 38,33,38,92,2.537917337
"4,605",Location 33 - Location 66,33,66,93,2.578122103
"4,606",Location 33 - Location 132,33,132,94,2.620363325
"4,607",Location 33 - Location 92,33,92,95,2.632015924
"4,608",Location 33 - Location 115,33,115,96,2.779813684
"4,609",Location 33 - Location 79,33,79,97,2.782720506
"4,610",Location 33 - Location 84,33,84,98,2.783312273
"4,611",Location 33 - Location 85,33,85,99,2.797785085
"4,612",Location 33 - Location 106,33,106,100,2.82591933
"4,613",Location 33 - Location 120,33,120,101,2.863281413
"4,614",Location 33 - Location 119,33,119,102,2.870181168
"4,615",Location 33 - Location 94,33,94,103,2.92741773
"4,616",Location 33 - Location 124,33,124,104,2.93961198
"4,617",Location 33 - Location 93,33,93,105,2.961492423
"4,618",Location 33 - Location 90,33,90,106,3.00145318
"4,619",Location 33 - Location 126,33,126,107,3.004530105
"4,620",Location 33 - Location 15,33,15,108,3.062625408
"4,621",Location 33 - Location 71,33,71,109,3.087812632
"4,622",Location 33 - Location 112,33,112,110,3.103493273
"4,623",Location 33 - Location 75,33,75,111,3.136165063
"4,624",Location 33 - Location 70,33,70,112,3.186164161
"4,625",Location 33 - Location 76,33,76,113,3.199942333
"4,626",Location 33 - Location 123,33,123,114,3.209689583
"4,627",Location 33 - Location 26,33,26,115,3.217015843
"4,628",Location 33 - Location 127,33,127,116,3.220137885
"4,629",Location 33 - Location 67,33,67,117,3.231277606
"4,630",Location 33 - Location 6,33,6,118,3.234902092
"4,631",Location 33 - Location 129,33,129,119,3.453466706
"4,632",Location 33 - Location 16,33,16,120,3.467856348
"4,633",Location 33 - Location 86,33,86,121,3.512308603
"4,634",Location 33 - Location 74,33,74,122,3.581766247
"4,635",Location 33 - Location 121,33,121,123,3.651390218
"4,636",Location 33 - Location 130,33,130,124,3.728163062
"4,637",Location 33 - Location 68,33,68,125,3.734429718
"4,638",Location 33 - Location 118,33,118,126,3.832955438
"4,639",Location 33 - Location 107,33,107,127,3.835558557
"4,640",Location 33 - Location 34,33,34,128,3.860541729
"4,641",Location 33 - Location 13,33,13,129,3.91118895
"4,642",Location 33 - Location 135,33,135,130,3.920133738
"4,643",Location 33 - Location 89,33,89,131,4.000613536
"4,644",Location 33 - Location 117,33,117,132,4.097207996
"4,645",Location 33 - Location 134,33,134,133,4.128837235
"4,646",Location 33 - Location 140,33,140,134,4.28813673
"4,647",Location 33 - Location 131,33,131,135,5.029598951
"4,648",Location 33 - Location 142,33,142,136,5.530735026
"4,649",Location 33 - Location 137,33,137,137,5.661232304
"4,650",Location 33 - Location 136,33,136,138,5.775559586
"4,651",Location 33 - Location 138,33,138,139,5.885629675
"4,652",Location 33 - Location 139,33,139,140,6.31366685
"4,653",Location 33 - Location 141,33,141,141,6.461199201
"4,654",Location 34 - Location 34,34,34,1,0
"4,655",Location 34 - Location 107,34,107,2,0.053607558
"4,656",Location 34 - Location 6,34,6,3,0.639445127
"4,657",Location 34 - Location 13,34,13,4,0.851367835
"4,658",Location 34 - Location 16,34,16,5,1.253322073
"4,659",Location 34 - Location 38,34,38,6,1.327315744
"4,660",Location 34 - Location 124,34,124,7,1.383664979
"4,661",Location 34 - Location 26,34,26,8,1.516319068
"4,662",Location 34 - Location 7,34,7,9,1.724620281
"4,663",Location 34 - Location 123,34,123,10,1.749328129
"4,664",Location 34 - Location 15,34,15,11,1.809110245
